app_id,name,original_price_usd,current_price_usd,is_free,owners_proxy,total_reviews,review_ratio,days_since_release,main_genre,release_date
1200,Red Orchestra: Ostfront 41-45,4.99,4.99,0,750000,2497,0.8778534241089307,7206.0,Action,"Mar 14, 2006"
249590,Teslagrad,9.99,9.99,0,750000,2443,0.8415882112157184,4375.0,Indie,"Dec 13, 2013"
218820,Mercenary Kings: Reloaded Edition,19.99,19.99,0,750000,2435,0.7039014373716632,4273.0,Action,"Mar 25, 2014"
12710,Overlord™: Raising Hell,9.99,9.99,0,750000,2434,0.9309778142974527,6490.0,RPG,"Feb 28, 2008"
218740,Pid,19.99,19.99,0,750000,2428,0.8331960461285008,4783.0,Adventure,"Oct 31, 2012"
1510,Uplink,11.99,11.99,0,750000,2382,0.90848026868178,7044.0,Indie,"Aug 23, 2006"
211160,Viking: Battle for Asgard,14.99,3.74,0,750000,2346,0.5021312872975278,4797.0,Action,"Oct 17, 2012"
20540,Company of Heroes: Tales of Valor,19.99,3.99,0,750000,2338,0.9264328485885372,6085.0,Strategy,"Apr 8, 2009"
211740,Thief II: The Metal Age,6.99,6.99,0,750000,2015,0.9459057071960297,4945.0,Action,"May 22, 2012"
215930,Jagged Alliance 2 - Wildfire,8.99,8.99,0,750000,1780,0.7831460674157303,4767.0,RPG,"Nov 16, 2012"
209540,Strike Suit Zero,19.99,19.99,0,750000,1664,0.7716346153846154,4699.0,Action,"Jan 23, 2013"
16810,Sid Meier's Civilization IV: Colonization,19.99,19.99,0,750000,1475,0.8664406779661017,6282.0,Strategy,"Sep 23, 2008"
218510,Planets Under Attack,11.99,11.99,0,750000,1130,0.7185840707964601,4817.0,Indie,"Sep 27, 2012"
94590,Puzzle Agent 2,4.99,4.99,0,750000,1117,0.8701880035810206,5272.0,Action,"Jun 30, 2011"
248550,Megabyte Punch,14.99,14.99,0,750000,1117,0.8979409131602507,4434.0,Action,"Oct 15, 2013"
6840,Commandos 3: Destination Berlin,4.99,4.99,0,750000,1107,0.6251129177958447,6840.0,Action,"Mar 15, 2007"
6870,Battlestations: Midway,6.99,6.99,0,750000,937,0.7812166488794023,6840.0,Action,"Mar 15, 2007"
215790,Dream Pinball 3D,9.99,9.99,0,750000,918,0.4008714596949891,4825.0,Casual,"Sep 19, 2012"
7650,X-COM: Terror From the Deep,4.99,4.99,0,750000,898,0.9042316258351893,6790.0,Strategy,"May 4, 2007"
2810,X3: Reunion,9.99,9.99,0,750000,706,0.7195467422096318,7077.0,Strategy,"Jul 21, 2006"
3990,Civilization IV®: Warlords,4.99,4.99,0,750000,515,0.9087378640776699,6818.0,Strategy,"Apr 6, 2007"
209650,Call of Duty®: Advanced Warfare - Gold Edition,59.99,59.99,0,350000,25248,0.6498336501901141,4050.0,Action,"Nov 3, 2014"
40950,Stronghold HD (2012),5.99,5.99,0,350000,10133,0.9552945820586204,4428.0,Simulation,"Oct 21, 2013"
252610,Death Road to Canada,14.99,14.99,0,350000,9933,0.9287224403503473,3424.0,Action,"Jul 21, 2016"
213330,LEGO® Batman™ 2: DC Super Heroes,19.99,3.99,0,350000,8398,0.9460585853774708,4914.0,Action,"Jun 22, 2012"
250620,Among the Sleep - Enhanced Edition,16.99,16.99,0,350000,7895,0.8867637745408486,4208.0,Action,"May 29, 2014"
250260,Jazzpunk: Director's Cut,14.99,14.99,0,350000,7863,0.9355207935902328,4319.0,Adventure,"Feb 7, 2014"
3920,Sid Meier's Pirates!,9.99,9.99,0,350000,7157,0.9432723208048065,7452.0,RPG,"Jul 11, 2005"
251990,Long Live The Queen,9.99,9.99,0,350000,7091,0.9486673247778875,4410.0,Indie,"Nov 8, 2013"
214730,Space Rangers HD: A War Apart,14.99,14.99,0,350000,6945,0.9439884809215263,4432.0,Action,"Oct 17, 2013"
250520,UnderRail,14.99,14.99,0,350000,6763,0.869288777169895,3640.0,Indie,"Dec 18, 2015"
60,Ricochet,4.99,4.99,0,350000,6114,0.8295714753025842,9165.0,Action,"Nov 1, 2000"
253110,The Cat Lady,8.99,8.99,0,350000,5934,0.9381530165149983,4384.0,Adventure,"Dec 4, 2013"
265890,Hexcells,2.99,2.99,0,350000,5817,0.9694000343819839,4307.0,Casual,"Feb 19, 2014"
215470,Primal Carnage,4.99,4.99,0,350000,5816,0.765130674002751,4785.0,Action,"Oct 29, 2012"
212630,Tom Clancy's Ghost Recon: Future Soldier™,19.99,19.99,0,350000,5765,0.7009540329575021,4910.0,Action,"Jun 26, 2012"
10220,Postal III,5.99,5.99,0,350000,5738,0.45765074939003136,5040.0,Action,"Feb 17, 2012"
42670,Singularity™,29.99,29.99,0,350000,5716,0.9301959412176347,5637.0,Action,"Jun 30, 2010"
13570,Tom Clancy's Splinter Cell Chaos Theory®,9.99,9.99,0,350000,5434,0.9315421420684579,5944.0,Action,"Aug 27, 2009"
220260,Farming Simulator 2013 Titanium Edition,14.99,14.99,0,350000,5312,0.9250753012048193,4440.0,Casual,"Oct 9, 2013"
222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,14.99,14.99,0,350000,4958,0.9485679709560306,3934.0,Action,"Feb 27, 2015"
247660,Deadly Premonition: The Director's Cut,24.99,1.24,0,350000,4618,0.6606756171502816,4420.0,Action,"Oct 29, 2013"
251130,Chroma Squad,14.99,14.99,0,350000,4487,0.9333630488076666,3872.0,Indie,"Apr 30, 2015"
233150,LUFTRAUSERS,9.99,1.99,0,350000,4453,0.9081518077700427,4280.0,Action,"Mar 18, 2014"
12320,Sacred Gold,9.99,9.99,0,350000,4391,0.8526531541790026,6358.0,Action,"Jul 9, 2008"
214870,Painkiller Hell & Damnation,19.99,19.99,0,350000,4267,0.7804077806421373,4783.0,Action,"Oct 31, 2012"
1520,DEFCON,11.99,11.99,0,350000,4254,0.8742360131640808,7007.0,Indie,"Sep 29, 2006"
247910,Sniper Elite: Nazi Zombie Army 2,14.99,14.99,0,350000,4154,0.8493018777082331,4418.0,Action,"Oct 31, 2013"
45770,Dead Rising 2: Off the Record,19.99,19.99,0,350000,4073,0.7709305180456666,5169.0,Action,"Oct 11, 2011"
220820,Zombie Driver HD,9.99,9.99,0,350000,3991,0.8343773490353295,4797.0,Action,"Oct 17, 2012"
252110,Lovers in a Dangerous Spacetime,14.99,14.99,0,350000,3947,0.9305801874841652,3740.0,Action,"Sep 9, 2015"
251730,Legend of Grimrock 2,23.99,23.99,0,350000,3901,0.9095103819533453,4069.0,Adventure,"Oct 15, 2014"
6120,Shank,9.99,9.99,0,350000,3894,0.9008731381612738,5520.0,Action,"Oct 25, 2010"
55140,MX vs. ATV Reflex,19.99,19.99,0,350000,3871,0.8811676569361921,5488.0,Racing,"Nov 26, 2010"
13500,Prince of Persia: Warrior Within™,9.99,1.99,0,350000,3777,0.82922954725973,6223.0,Action,"Nov 21, 2008"
19000,Silent Hill Homecoming,39.99,7.99,0,350000,3685,0.4724559023066486,6238.0,Adventure,"Nov 6, 2008"
19980,Prince of Persia®,9.99,1.99,0,350000,3659,0.786827001913091,6204.0,Action,"Dec 10, 2008"
2210,Quake 4,14.99,14.99,0,350000,3611,0.877873165328164,5237.0,Action,"Aug 4, 2011"
3720,Evil Genius,9.99,9.99,0,350000,3538,0.9330130016958734,6010.0,Strategy,"Jun 22, 2009"
251470,TowerFall Ascension,14.99,2.99,0,350000,3487,0.9486664754803557,4287.0,Action,"Mar 11, 2014"
251110,INFRA,29.99,6.59,0,350000,3425,0.887007299270073,3612.0,Adventure,"Jan 15, 2016"
272230,Sub Rosa,19.99,19.99,0,350000,3364,0.6994649227110583,1716.0,Action,"Mar 25, 2021"
219910,Edna & Harvey: Harvey's New Eyes,19.99,1.99,0,350000,3249,0.8864265927977839,4798.0,Adventure,"Oct 16, 2012"
41050,Serious Sam Classic: The First Encounter,5.99,5.99,0,350000,3236,0.9588998763906057,2289.0,Action,"Aug 30, 2019"
221540,DG2: Defense Grid 2,14.99,14.99,0,350000,3235,0.8627511591962905,4091.0,Indie,"Sep 23, 2014"
3620,Zuma's Revenge!,4.99,4.99,0,350000,3087,0.9501133786848073,5925.0,Action,"Sep 15, 2009"
15320,IL-2 Sturmovik: 1946,9.99,9.99,0,350000,3073,0.8776439960950212,6384.0,Simulation,"Jun 13, 2008"
15370,Heroes of Might & Magic V: Tribes of the East,9.99,2.49,0,350000,3062,0.9245591116917048,6265.0,Strategy,"Oct 10, 2008"
254200,FortressCraft Evolved!,12.99,12.99,0,350000,3042,0.7222222222222222,3679.0,Adventure,"Nov 9, 2015"
3540,Peggle™ Nights,4.99,4.99,0,350000,2960,0.9652027027027027,6260.0,Casual,"Oct 15, 2008"
254460,Obscure,6.99,6.99,0,350000,2951,0.9576414774652661,4288.0,Action,"Mar 10, 2014"
222420,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,14.99,14.99,0,350000,2940,0.9085034013605442,4007.0,Action,"Dec 16, 2014"
220740,Chaos on Deponia,19.99,1.99,0,350000,2868,0.9055090655509066,4777.0,Adventure,"Nov 6, 2012"
221810,The Cave,14.99,14.99,0,350000,2853,0.8734665264633719,4699.0,Adventure,"Jan 23, 2013"
4850,Cossacks: Back to War,4.99,4.99,0,350000,2836,0.8854019746121298,5573.0,Strategy,"Sep 2, 2010"
254440,Pool Nation,6.99,6.99,0,350000,2836,0.8928067700987306,4431.0,Casual,"Oct 18, 2013"
252470,Space Pirates And Zombies 2,19.99,19.99,0,350000,2821,0.7897908543069834,2950.0,Action,"Nov 7, 2017"
249990,FORCED: Slightly Better Edition,14.99,14.99,0,350000,2788,0.740674318507891,4425.0,Action,"Oct 24, 2013"
219680,Proteus,9.99,9.99,0,350000,2765,0.759493670886076,4692.0,Adventure,"Jan 30, 2013"
3730,Aliens versus Predator Classic 2000,4.99,4.99,0,350000,2714,0.8750921149594694,5803.0,Action,"Jan 15, 2010"
7200,Trackmania United Forever,29.99,14.99,0,350000,2705,0.9478743068391867,6442.0,Racing,"Apr 16, 2008"
252030,Valdis Story: Abyssal City,14.99,14.99,0,350000,2700,0.8388888888888889,4419.0,Action,"Oct 30, 2013"
40720,Samorost 2,4.99,4.99,0,350000,2656,0.8708584337349398,5839.0,Adventure,"Dec 10, 2009"
16730,Legendary,5.99,5.99,0,350000,2631,0.5602432535157734,6213.0,Action,"Dec 1, 2008"
40980,Stronghold Legends: Steam Edition,14.99,14.99,0,350000,2558,0.8745113369820172,3368.0,Simulation,"Sep 15, 2016"
211260,They Bleed Pixels,9.99,2.49,0,350000,2532,0.8317535545023697,4846.0,Action,"Aug 29, 2012"
15210,Silent Hunter® III,9.99,2.49,0,350000,2525,0.8788118811881188,6384.0,Simulation,"Jun 13, 2008"
255070,Abyss Odyssey,14.99,14.99,0,350000,2523,0.6266349583828775,4161.0,Action,"Jul 15, 2014"
16720,Velvet Assassin,5.99,5.99,0,350000,2520,0.6206349206349207,6062.0,Action,"May 1, 2009"
217140,Rise of the Triad,14.99,14.99,0,350000,2514,0.6591089896579156,4510.0,Action,"Jul 31, 2013"
13530,Prince of Persia: The Two Thrones™,9.99,1.99,0,350000,2510,0.80199203187251,6223.0,Action,"Nov 21, 2008"
252350,Double Dragon: Neon,9.99,9.99,0,350000,2510,0.7697211155378486,4320.0,Action,"Feb 6, 2014"
17710,Nuclear Dawn,9.99,9.99,0,350000,2475,0.7834343434343435,5184.0,Action,"Sep 26, 2011"
11390,Crash Time 2,4.99,4.99,0,350000,2464,0.577922077922078,5944.0,Action,"Aug 27, 2009"
250050,Life Goes On: Done to Death,12.99,12.99,0,350000,2430,0.9592592592592593,4250.0,Action,"Apr 17, 2014"
247240,Volgarr the Viking,9.99,9.99,0,350000,2427,0.8137618459002884,4466.0,Action,"Sep 13, 2013"
253840,Shantae: Half-Genie Hero,19.99,19.99,0,350000,2410,0.9016597510373444,3272.0,Action,"Dec 20, 2016"
249870,Scribblenauts Unmasked: A DC Comics Adventure,19.99,1.99,0,350000,2394,0.8141186299081036,4455.0,Action,"Sep 24, 2013"
1700,Arx Fatalis,4.99,4.99,0,350000,2368,0.8771114864864865,6821.0,RPG,"Apr 3, 2007"
220160,Trials Evolution: Gold Edition,19.99,4.99,0,350000,2356,0.7529711375212224,4642.0,Action,"Mar 21, 2013"
15390,Brothers in Arms: Hell's Highway™,9.99,3.99,0,350000,2278,0.9091308165057067,6267.0,Action,"Oct 8, 2008"
48800,Ship Simulator Extremes,19.99,19.99,0,350000,2277,0.5094422485726834,5579.0,Simulation,"Aug 27, 2010"
2640,Call of Duty: United Offensive,19.99,19.99,0,350000,2246,0.8686553873552983,6993.0,Action,"Oct 13, 2006"
252630,Eldritch,14.99,14.99,0,350000,2206,0.8780598368087036,4428.0,Action,"Oct 21, 2013"
212010,Galaxy on Fire 2™ Full HD,7.99,7.99,0,350000,2183,0.7636280348144755,4854.0,Action,"Aug 21, 2012"
214970,Intrusion 2,9.99,9.99,0,350000,2172,0.89548802946593,4833.0,Action,"Sep 11, 2012"
215160,The Book of Unwritten Tales,19.99,19.99,0,350000,2116,0.9116257088846881,4875.0,Adventure,"Jul 31, 2012"
2610,GUN™,19.99,19.99,0,350000,2115,0.9191489361702128,6993.0,Action,"Oct 13, 2006"
253650,Sparkle 2 Evo,4.99,4.99,0,350000,2096,0.7356870229007634,4425.0,Action,"Oct 24, 2013"
6310,The Longest Journey,9.99,9.99,0,350000,2076,0.8998073217726397,6793.0,Action,"May 1, 2007"
17440,SPORE™ Creepy & Cute Parts Pack,19.99,19.99,0,350000,2076,0.8930635838150289,6195.0,Simulation,"Dec 19, 2008"
216910,Of Orcs And Men,14.99,14.99,0,350000,2072,0.7364864864864865,4803.0,Action,"Oct 11, 2012"
6510,Lost Planet™: Extreme Condition,14.99,14.99,0,350000,2065,0.814043583535109,6737.0,Action,"Jun 26, 2007"
55040,Atom Zombie Smasher,9.99,9.99,0,350000,2055,0.8958637469586375,5380.0,Indie,"Mar 14, 2011"
253920,Gorky 17,9.99,9.99,0,350000,2048,0.79736328125,4452.0,RPG,"Sep 27, 2013"
15190,Brothers in Arms: Road to Hill 30™,9.99,3.99,0,350000,2015,0.8769230769230769,6415.0,Action,"May 13, 2008"
19830,Tom Clancy's Rainbow Six® 3 Gold,9.99,2.49,0,350000,2000,0.9195,6280.0,Action,"Sep 25, 2008"
250110,Assault Android Cactus+,19.99,19.99,0,350000,1984,0.9410282258064516,3726.0,Action,"Sep 23, 2015"
7110,Jade Empire™: Special Edition,14.99,14.99,0,350000,1978,0.7548028311425683,6856.0,RPG,"Feb 27, 2007"
250380,Knock-knock,9.99,9.99,0,350000,1976,0.8714574898785425,4445.0,Adventure,"Oct 4, 2013"
6200,Ghost Master®,4.99,4.99,0,350000,1908,0.8967505241090147,6924.0,Strategy,"Dec 21, 2006"
223220,Giana Sisters: Twisted Dreams,14.99,14.99,0,350000,1905,0.7769028871391076,4792.0,Action,"Oct 22, 2012"
214700,Thirty Flights of Loving,4.99,4.99,0,350000,1859,0.6325981710597095,4855.0,Adventure,"Aug 20, 2012"
13580,Tom Clancy's Splinter Cell Double Agent®,9.99,9.99,0,350000,1792,0.35714285714285715,6139.0,Action,"Feb 13, 2009"
216890,Blood Bowl: Chaos Edition,14.99,14.99,0,350000,1782,0.8092031425364759,4803.0,Sports,"Oct 11, 2012"
214360,Tower Wars,7.99,7.99,0,350000,1750,0.7222857142857143,4861.0,Action,"Aug 14, 2012"
57740,Jagged Alliance - Back in Action,19.99,19.99,0,350000,1733,0.7276399307559146,5049.0,RPG,"Feb 8, 2012"
15750,Oddworld: Stranger's Wrath HD,9.99,9.99,0,350000,1716,0.8735431235431236,5464.0,Action,"Dec 20, 2010"
250460,Bridge Constructor,9.99,0.99,0,350000,1704,0.7593896713615024,4433.0,Casual,"Oct 16, 2013"
15710,Oddworld: Abe's Exoddus®,2.99,2.99,0,350000,1611,0.9459962756052142,6308.0,Adventure,"Aug 28, 2008"
46560,Robin Hood: The Legend of Sherwood,7.99,7.99,0,350000,1610,0.6596273291925466,5215.0,Strategy,"Aug 26, 2011"
40400,AI War: Fleet Command,9.99,9.99,0,350000,1584,0.8244949494949495,5889.0,Indie,"Oct 21, 2009"
13540,Tom Clancy's Rainbow Six® Vegas,9.99,2.49,0,350000,1581,0.7944339025932954,6449.0,Action,"Apr 9, 2008"
2500,Shadowgrounds,6.99,6.99,0,350000,1580,0.8151898734177215,7151.0,Action,"May 8, 2006"
15300,Tom Clancy's Ghost Recon®,9.99,9.99,0,350000,1568,0.923469387755102,6352.0,Action,"Jul 15, 2008"
214790,The Basement Collection,3.99,3.99,0,350000,1540,0.8662337662337662,4844.0,Adventure,"Aug 31, 2012"
2590,Alpha Prime,4.99,0.99,0,350000,1494,0.5555555555555556,6603.0,Action,"Nov 7, 2007"
254480,Obscure II (Obscure: The Aftermath),9.99,9.99,0,350000,1492,0.8150134048257373,4288.0,Action,"Mar 10, 2014"
220660,StarDrive,29.99,29.99,0,350000,1482,0.446693657219973,4606.0,Indie,"Apr 26, 2013"
6010,Indiana Jones® and the Fate of Atlantis™,5.99,5.99,0,350000,1480,0.9378378378378378,5994.0,Adventure,"Jul 8, 2009"
214830,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,9.99,9.99,0,350000,1473,0.8601493550577054,4817.0,Action,"Sep 27, 2012"
1900,Earth 2160,9.99,9.99,0,350000,1422,0.7081575246132208,7188.0,Strategy,"Apr 1, 2006"
215690,Zeno Clash 2,14.99,14.99,0,350000,1394,0.7812051649928264,4602.0,Action,"Apr 30, 2013"
7620,Railroad Tycoon II Platinum,4.99,4.99,0,350000,1338,0.8953662182361734,6790.0,Strategy,"May 4, 2007"
254060,KnightShift,8.99,8.99,0,350000,1316,0.682370820668693,4452.0,RPG,"Sep 27, 2013"
20820,Shatter,1.99,1.99,0,350000,1308,0.9350152905198776,5744.0,Action,"Mar 15, 2010"
209830,Lone Survivor: The Director's Cut,9.99,9.99,0,350000,1302,0.8517665130568356,4974.0,Action,"Apr 23, 2012"
18700,And Yet It Moves,9.99,6.69,0,350000,1301,0.7002305918524212,6091.0,Action,"Apr 2, 2009"
3170,King's Bounty: Armored Princess,9.99,9.99,0,350000,1296,0.9112654320987654,5860.0,RPG,"Nov 19, 2009"
211780,Conflict Desert Storm™,6.99,6.99,0,350000,1280,0.7078125,4939.0,Action,"May 28, 2012"
248650,Draw a Stickman: EPIC,3.99,3.99,0,350000,1269,0.7903861308116628,4385.0,Adventure,"Dec 3, 2013"
20550,Red Faction II,9.99,9.99,0,350000,1235,0.5255060728744939,5965.0,Action,"Aug 6, 2009"
7610,Railroad Tycoon 3,9.99,9.99,0,350000,1213,0.7716405605935697,6790.0,Strategy,"May 4, 2007"
211440,Adventures of Shuggy,4.99,4.99,0,350000,1202,0.8519134775374376,4923.0,Indie,"Jun 13, 2012"
253940,Septerra Core,7.99,7.99,0,350000,1202,0.7562396006655574,4452.0,RPG,"Sep 27, 2013"
43000,Front Mission Evolved,9.99,9.99,0,350000,1183,0.6204564666103127,5547.0,Action,"Sep 28, 2010"
6300,Dreamfall: The Longest Journey,19.99,19.99,0,350000,1181,0.8416596104995766,6902.0,Adventure,"Jan 12, 2007"
217790,Dogfight 1942,9.99,9.99,0,350000,1138,0.7882249560632689,4823.0,Simulation,"Sep 21, 2012"
209630,Magrunner: Dark Pulse,19.99,19.99,0,350000,1109,0.7330928764652841,4551.0,Action,"Jun 20, 2013"
15560,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,9.99,9.99,0,350000,1092,0.7417582417582418,5126.0,Action,"Nov 23, 2011"
6810,Commandos: Beyond the Call of Duty,4.99,4.99,0,350000,1056,0.8873106060606061,6840.0,Action,"Mar 15, 2007"
46480,Still Life,7.99,7.99,0,350000,1047,0.8213944603629417,5301.0,Adventure,"Jun 1, 2011"
254960,Silent Storm Gold Edition,9.99,9.99,0,350000,1042,0.8838771593090211,4447.0,Action,"Oct 2, 2013"
9460,Frontlines™: Fuel of War™,19.99,19.99,0,350000,1036,0.6853281853281853,6489.0,Action,"Feb 29, 2008"
61500,Age of Wonders,5.99,5.99,0,350000,1011,0.7853610286844708,5533.0,RPG,"Oct 12, 2010"
215630,Demonicon,9.99,9.99,0,350000,1001,0.6713286713286714,4425.0,Action,"Oct 24, 2013"
248530,Depth Hunter 2: Deep Dive,9.99,9.99,0,350000,986,0.7403651115618661,4125.0,Action,"Aug 20, 2014"
240440,Quadrilateral Cowboy,19.99,19.99,0,350000,969,0.9195046439628483,3420.0,Action,"Jul 25, 2016"
250700,Super Time Force Ultra,14.99,14.99,0,350000,958,0.8935281837160751,4120.0,Action,"Aug 25, 2014"
42990,Sword of the Stars II: Enhanced Edition,19.99,19.99,0,350000,948,0.4419831223628692,4753.0,Strategy,"Nov 30, 2012"
42170,Krater,14.99,1.49,0,350000,925,0.5578378378378378,4924.0,Action,"Jun 12, 2012"
7660,X-COM: Apocalypse,4.99,4.99,0,350000,921,0.8838219326818675,6301.0,Strategy,"Sep 4, 2008"
253880,Earth 2150 Trilogy,9.99,9.99,0,350000,891,0.7620650953984287,4417.0,Strategy,"Nov 1, 2013"
251230,Livelock,9.99,9.99,0,350000,883,0.7938844847112118,3384.0,Action,"Aug 30, 2016"
41014,Serious Sam HD: The Second Encounter,19.99,19.99,0,350000,881,0.9080590238365494,5700.0,Action,"Apr 28, 2010"
41800,Gratuitous Space Battles,14.99,14.99,0,350000,867,0.7093425605536332,5863.0,Indie,"Nov 16, 2009"
57650,Dungeons,9.99,9.99,0,350000,856,0.45093457943925236,5412.0,RPG,"Feb 10, 2011"
221180,Eufloria HD,14.99,14.99,0,350000,843,0.8920521945432978,4070.0,Indie,"Oct 14, 2014"
222640,Aarklash: Legacy,15.99,15.99,0,350000,840,0.7309523809523809,4467.0,Adventure,"Sep 12, 2013"
11140,Sherlock Holmes: The Awakened (2008),9.99,9.99,0,350000,839,0.7377830750893921,5965.0,Adventure,"Aug 6, 2009"
209730,R.A.W. Realms of Ancient War,4.99,4.99,0,350000,811,0.5104808877928483,4803.0,Action,"Oct 11, 2012"
254080,World War III: Black Gold,6.99,6.99,0,350000,796,0.5841708542713567,4452.0,Strategy,"Sep 27, 2013"
11200,Shadowgrounds Survivor,9.99,9.99,0,350000,785,0.6101910828025477,6596.0,Action,"Nov 14, 2007"
251530,Anomaly Korea,4.99,4.99,0,350000,785,0.7834394904458599,4412.0,Action,"Nov 6, 2013"
214550,Eets Munchies,6.99,6.99,0,350000,771,0.7989623865110247,4287.0,Casual,"Mar 11, 2014"
219760,Beyond Divinity,5.99,5.99,0,350000,758,0.5052770448548812,4785.0,RPG,"Oct 29, 2012"
57620,Patrician IV,19.99,4.99,0,350000,730,0.5561643835616439,5558.0,Strategy,"Sep 17, 2010"
45300,Wings of Prey,9.99,9.99,0,350000,724,0.6367403314917127,5810.0,Simulation,"Jan 8, 2010"
7530,Two Worlds II Castle Defense,9.99,9.99,0,350000,687,0.5254730713245997,5288.0,Strategy,"Jun 14, 2011"
251690,Speedball 2 HD,9.99,9.99,0,350000,654,0.6666666666666666,4383.0,Action,"Dec 5, 2013"
248470,Doorways: Prelude,9.99,9.99,0,350000,633,0.6192733017377567,4459.0,Action,"Sep 20, 2013"
4780,Medieval II: Total War™ Kingdoms,24.99,6.24,0,350000,630,0.9507936507936507,6674.0,Strategy,"Aug 28, 2007"
211360,Offspring Fling!,7.99,7.99,0,350000,593,0.8229342327150084,4956.0,Adventure,"May 11, 2012"
209790,Splice,9.99,9.99,0,350000,585,0.8735042735042735,4923.0,Casual,"Jun 13, 2012"
253860,Earth 2140,6.99,6.99,0,350000,570,0.6263157894736842,4403.0,Strategy,"Nov 15, 2013"
222160,"Hamlet or the Last Game without MMORPG Features, Shaders and Product Placement",4.99,4.99,0,350000,557,0.6391382405745063,4792.0,Adventure,"Oct 22, 2012"
48950,Greed Corp,29.99,9.89,0,350000,549,0.8633879781420765,5474.0,Strategy,"Dec 10, 2010"
2800,X2: The Threat,4.99,4.99,0,350000,511,0.8258317025440313,7077.0,Strategy,"Jul 21, 2006"
18300,Spectraball,4.99,4.99,0,350000,494,0.771255060728745,6255.0,Casual,"Oct 20, 2008"
9500,Gish,9.99,9.99,0,350000,491,0.5804480651731161,6713.0,Action,"Jul 20, 2007"
2840,X: Beyond the Frontier,4.99,4.99,0,350000,375,0.744,5537.0,Simulation,"Oct 8, 2010"
249190,Ancient Space,19.99,19.99,0,350000,365,0.4438356164383562,4091.0,Strategy,"Sep 23, 2014"
214150,Galactic Civilizations® I: Ultimate Edition,4.99,4.99,0,350000,297,0.494949494949495,4861.0,Indie,"Aug 14, 2012"
1670,Iron Warriors: T-72 Tank Command ,5.99,5.99,0,350000,292,0.636986301369863,7072.0,Strategy,"Jul 26, 2006"
251410,Dark Matter,9.99,9.99,0,350000,261,0.4444444444444444,4432.0,Action,"Oct 17, 2013"
45200,Defense of the Oasis,4.99,4.99,0,350000,59,0.9322033898305084,1928.0,Casual,"Aug 25, 2020"
252330,Slender: The Arrival,19.99,19.99,0,150000,9160,0.8806768558951965,4421.0,Action,"Oct 28, 2013"
6220,FlatOut,7.49,1.49,0,150000,5945,0.9165685449957948,6881.0,Action,"Feb 2, 2007"
248310,Freedom Planet,14.99,14.99,0,150000,4807,0.950696900353651,4155.0,Action,"Jul 21, 2014"
251870,Go! Go! Nippon! ~My First Trip to Japan~,9.99,9.99,0,150000,3119,0.8647002244309073,4305.0,Adventure,"Feb 21, 2014"
253330,Neverending Nightmares,14.99,14.99,0,150000,2966,0.7619689817936615,4088.0,Action,"Sep 26, 2014"
252670,Nihilumbra,7.99,7.99,0,150000,2965,0.8843170320404722,4424.0,Adventure,"Oct 25, 2013"
221020,Towns,14.99,14.99,0,150000,2806,0.26585887384176765,4776.0,Indie,"Nov 7, 2012"
254320,Duskers,19.99,19.99,0,150000,2713,0.904165130851456,3488.0,Indie,"May 18, 2016"
48110,Silent Hunter 5®: Battle of the Atlantic,9.99,2.49,0,150000,2516,0.44594594594594594,5756.0,Simulation,"Mar 3, 2010"
